Store,SKU,PN,URL,display_size,display_resolution,touchscreen,processor_brand,processor_family,processor_model,processor_speed,processor_cores,operating_system,storage_capacity,std_ram
Staples.com,IM1YX1564,30AH004MUS,http://www.staples.com/Lenovo-TopSeller-ThinkStation-P300-30AH004MUS-Tower-Workstation/product_IM1YX1564,,,,,,,,,,,
Staples.com,IM1YX1564,30AH004MUS,http://www.staples.com/Lenovo-TopSeller-ThinkStation-P300-30AH004MUS-Tower-Workstation/product_IM1YX1564,,,,,,,,,,,
PcConnection,18658759,30AH004NUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p300-3.6ghz-core-i7-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/30ah004nus/18658759?cac=Result,,,,,,,,,,,
Staples.com,1609364,30AH004NUS,http://www.staples.com/Lenovo-ThinkStation-30AH004NUS-1TB-HDD-8GB-RAM-Windows-7-Professional-Workstation/product_1609364,,,,,,,,,,,
PcConnection,22428358,30AH004PUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p300-3.6ghz-core-i7-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/30ah004pus/22428358?cac=Result,,,,,,,,,,,
PcConnection,18533913,30AH004QUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p300-3.6ghz-core-i7-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/30ah004qus/18533913?cac=Result,,,,,,,,,,,
PcConnection,17817359,30AH004RUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p300-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/30ah004rus/17817359?cac=Result,,,,,,,,,,,
PcConnection,17817367,30AH004SUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p300-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/30ah004sus/17817367?cac=Result,,,,,,,,,,,
PcConnection,17817375,30AH004TUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p300-3.6ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/30ah004tus/17817375?cac=Result,,,,,,,,,,,
PcConnection,17817383,30AH004UUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p300-3.6ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/30ah004uus/17817383?cac=Result,,,,,,,,,,,
PcConnection,17817391,30AH004VUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p300-3.7ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/30ah004vus/17817391?cac=Result,,,,,,,,,,,
PcConnection,17402170,30AJ0011US,http://www.pcconnection.com/product/lenovo-thinkstation-p300-3.6ghz-core-i3-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/30aj0011us/17402170?cac=Result,,,,,,,,,,,
PcConnection,17402090,30AJ0013US,http://www.pcconnection.com/product/lenovo-thinkstation-p300-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/30aj0013us/17402090?cac=Result,,,,,,,,,,,
PcConnection,17407202,30AK000KUS,http://www.pcconnection.com/product/lenovo-thinkstation-p300-3.6ghz-core-i3-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/30ak000kus/17407202?cac=Result,,,,,,,,,,,
Staples.com,IM1VQ0336,30AK000KUS,http://www.staples.com/Lenovo-Thinkstation-P300-30AK-Core-I3-4350-3-6-Ghz-4-GB-500-GB-30AK000KUS-Raven-black/product_IM1VQ0336,,,,,,,,,,,
PcConnection,17407190,30AK000LUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p300-3.3ghz-core-i5-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/30ak000lus/17407190?cac=Result,,,,,,,,,,,
Staples.com,IM1VQ0342,30AK000LUS,http://www.staples.com/Lenovo-Thinkstation-P300-30AK-Core-I5-4590-3-3-Ghz-4-GB-500-GB-30AK000LUS-Raven-black/product_IM1VQ0342,,,,,,,,,,,
PcConnection,17417099,30AK000PUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p300-3.6ghz-core-i7-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/30ak000pus/17417099?cac=Result,,,,,,,,,,,
Staples.com,IM1VQ0337,30AK000PUS,http://www.staples.com/Lenovo-Thinkstation-P300-30AK-Core-I7-4790-3-6-Ghz-8-GB-180-GB-30AK000PUS-Raven-black/product_IM1VQ0337,,,,,,,,,,,
PcConnection,17402057,30AK000QUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p300-3.3ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/30ak000qus/17402057?cac=Result,,,,,,,,,,,
PcConnection,17402014,30AK000RUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p300-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/30ak000rus/17402014?cac=Result,,,,,,,,,,,
PcConnection,18588316,30AK001XUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p300-3.6ghz-core-i7-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/30ak001xus/18588316?cac=Result,,,,,,,,,,,
Staples.com,1609365,30AK001XUS,http://www.staples.com/Lenovo-ThinkStation-30AK001XUS-1TB-HDD-8GB-RAM-Windows-7-Professional-Workstation/product_1609365,,,,,,,,,,,
Staples.com,1609366,30AK001YUS,http://www.staples.com/Lenovo-ThinkStation-30AK001YUS-1TB-HDD-8GB-RAM-Windows-7-Professional-Workstation/product_1609366,,,,,,,,,,,
PcConnection,17817404,30AK0020US,http://www.pcconnection.com/product/lenovo-thinkstation-p300-sff-xeon-e3-1246-v3-8gb-180gb-ssd-k4200-w7/30ak0020us/17817404?cac=Result,,,,,,,,,,,
PcConnection,20727274,30AK002DUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p300-3.6ghz-core-i7-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/30ak002dus/20727274?cac=Result,,,,,,,,,,,
PcConnection,30898747,30AT000BUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.4ghz-core-i7-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30at000bus/30898747?cac=Result,,,,,,,,,,,
PcConnection,30898755,30AT000CUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30at000cus/30898755?cac=Result,,,,,,,,,,,
PcConnection,30898763,30AT000DUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.7ghz-core-i3-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30at000dus/30898763?cac=Result,,,,,,,,,,,
PcConnection,30898771,30AT000EUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.4ghz-core-i7-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30at000eus/30898771?cac=Result,,,,,,,,,,,
PcConnection,30898780,30AT000FUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30at000fus/30898780?cac=Result,,,,,,,,,,,
PcConnection,30898798,30AT000GUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30at000gus/30898798?cac=Result,,,,,,,,,,,
PcConnection,30898801,30AT000HUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30at000hus/30898801?cac=Result,,,,,,,,,,,
PcConnection,30898819,30AT000JUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.4ghz-core-i7-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30at000jus/30898819?cac=Result,,,,,,,,,,,
PcConnection,30898827,30AT000KUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.4ghz-core-i7-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30at000kus/30898827?cac=Result,,,,,,,,,,,
PcConnection,30898835,30AT000LUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.4ghz-core-i7-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30at000lus/30898835?cac=Result,,,,,,,,,,,
PcConnection,30898843,30AT000MUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.4ghz-core-i7-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30at000mus/30898843?cac=Result,,,,,,,,,,,
PcConnection,30898851,30AT000NUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.2ghz-core-i5-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30at000nus/30898851?cac=Result,,,,,,,,,,,
PcConnection,30898860,30AT000PUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30at000pus/30898860?cac=Result,,,,,,,,,,,
PcConnection,30898878,30AV0007US,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.2ghz-core-i5-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30av0007us/30898878?cac=Result,,,,,,,,,,,
PcConnection,30898886,30AV0008US,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.7ghz-core-i3-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30av0008us/30898886?cac=Result,,,,,,,,,,,
PcConnection,30898894,30AV0009US,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.7ghz-core-i3-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30av0009us/30898894?cac=Result,,,,,,,,,,,
PcConnection,30898907,30AV000AUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.3ghz-core-i5-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30av000aus/30898907?cac=Result,,,,,,,,,,,
PcConnection,30898915,30AV000BUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.4ghz-core-i7-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30av000bus/30898915?cac=Result,,,,,,,,,,,
PcConnection,30898923,30AV000CUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.4ghz-core-i7-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30av000cus/30898923?cac=Result,,,,,,,,,,,
PcConnection,30898931,30AV000DUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30av000dus/30898931?cac=Result,,,,,,,,,,,
PcConnection,30898940,30AV000EUS,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-p310-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-10-pro/30av000eus/30898940?cac=Result,,,,,,,,,,,
PcConnection,18985135,3FF26,http://www.pcconnection.com/product/dell-optiplex-3020-2.0ghz-core-i5-4gb-ram-500gb-hard-drive/3ff26/18985135?cac=Result,,,,,,,,,,,
PcConnection,30819236,3WNF3,http://www.pcconnection.com/product/dell-optiplex-5040-3.4ghz-core-i7-8gb-ram-500gb-hard-drive/3wnf3/30819236?cac=Result,,,,,,,,,,,
PcConnection,19013485,3WWDD,http://www.pcconnection.com/product/dell-optiplex-7020-3.6ghz-core-i3-4gb-ram-500gb-hard-drive/3wwdd/19013485?cac=Result,,,,,,,,,,,
OfficeDepot.com,721499,3WWDD,http://www.officedepot.com/a/products/721499/Dell-OptiPlex-7020-Desktop-Computer-Intel/,,,,,,,,,,,
Staples.com,41543,4354C7U,http://www.staples.com/Lenovo-ThinkStation-D30-Intel-Xeon-Quad-Core-Processor-1-TB-HDD-4-GB-RAM-Windows-7-Professional-Desktop-PC/product_41543,,,,,,,,,,,
PcConnection,16281134,4354C8U,http://www.pcconnection.com/product/lenovo-topseller-thinkstation-d30-2.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8-pro-64-bit-edition/4354c8u/16281134?cac=Result,,,,,,,,,,,
Staples.com,41539,4354D3U,http://www.staples.com/Lenovo-ThinkStation-D30-Intel-Xeon-Octa-Core-Processor-8-GB-RAM-Windows-7-Professional-Desktop-PC/product_SS2263032#/id='dropdown_41539',,,,,,,,,,,
Staples.com,41541,4354D5U,http://www.staples.com/Lenovo-ThinkStation-D30-Intel-Xeon-Octa-Core-Processor-8-GB-RAM-Windows-7-Professional-Desktop-PC/product_SS2263032#/id='dropdown_41541',,,,,,,,,,,
PcConnection,19135731,44K9G,http://www.pcconnection.com/product/dell-optiplex-3030-aio-core-i3-4160-3.6ghz-4gb-500gb-dvd-rw-gbe-agn-19.5-hd-w7p64-w8.1p/44k9g/19135731?cac=Result,,,,,,,,,,,
Staples.com,IM1ZK4368,44K9G,http://www.staples.com/Dell-Optiplex-3030-Core-I3-4160-3-6-Ghz-4-GB-500-GB-LED-19-5-44K9G-Black/product_IM1ZK4368,,,,,,,,,,,
PcConnection,16395967,462-1198,http://www.pcconnection.com/product/dell-precision-t5610-2.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8-pro/462-1198/16395967?cac=Result,,,,,,,,,,,
PcConnection,16395975,462-1200,http://www.pcconnection.com/product/dell-precision-t5610-2.1ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8-pro/462-1200/16395975?cac=Result,,,,,,,,,,,
PcConnection,16462832,462-2831,http://www.pcconnection.com/product/dell-optiplex-7010-3.4ghz-core-i7-4gb-ram-128gb-hard-drive/462-2831/16462832?cac=Result,,,,,,,,,,,
PcConnection,16462841,462-2833,http://www.pcconnection.com/product/dell-optiplex-7010-3.4ghz-core-i7-4gb-ram-128gb-hard-drive/462-2833/16462841?cac=Result,,,,,,,,,,,
PcConnection,17544400,462-5872,http://www.pcconnection.com/product/dell-optiplex-9030-aio-core-i3-4150-3.5ghz-4gb-500gb-dvd-rw-gbe-23-fhd-w7p64-w8.1p/462-5872/17544400?cac=Result,,,,,,,,,,,
PcConnection,17544418,462-5874,http://www.pcconnection.com/product/dell-optiplex-7010-3.4ghz-core-i7-4gb-ram-500gb-hard-drive/462-5874/17544418?cac=Result,,,,,,,,,,,
PcConnection,17606851,462-5908,http://www.pcconnection.com/product/dell-optiplex-7020-3.5ghz-core-i3-4gb-ram-500gb-hard-drive/462-5908/17606851?cac=Result,,,,,,,,,,,
PcConnection,17613031,462-5910,http://www.pcconnection.com/product/dell-optiplex-7020-3.3ghz-core-i5-4gb-ram-500gb-hard-drive/462-5910/17613031?cac=Result,,,,,,,,,,,
PcConnection,17798830,462-7534,http://www.pcconnection.com/product/dell-optiplex-9020-2.0ghz-core-i5-4gb-ram-500gb-hard-drive/462-7534/17798830?cac=Result,,,,,,,,,,,
PcConnection,17798848,462-7535,http://www.pcconnection.com/product/dell-optiplex-9020-2ghz-core-i5-8gb-ram-500gb-hard-drive/462-7535/17798848?cac=Result,,,,,,,,,,,
PcConnection,17829165,462-8698,http://www.pcconnection.com/product/dell-precision-5810-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/462-8698/17829165?cac=Result,,,,,,,,,,,
OfficeDepot.com,673016,462-8698,http://www.officedepot.com/a/products/673016/Dell-Precision-T5810-Tower-Workstation-1/,,,,,,,,,,,
PcConnection,17829173,462-8699,http://www.pcconnection.com/product/dell-precision-5810-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/462-8699/17829173?cac=Result,,,,,,,,,,,
Staples.com,1503760,462-8699,http://www.staples.com/Dell-Precision-T5810-Tower-Workstation-Intel-Xeon-Quad-Core-E5-1620-v3-3-5-GHz/product_1503760,,,,,,,,,,,
OfficeDepot.com,275339,462-8699,http://www.officedepot.com/a/products/275339/Dell-Precision-T5810-Tower-Workstation-1/,,,,,,,,,,,
PcConnection,17829181,462-8700,http://www.pcconnection.com/product/dell-precision-5810-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/462-8700/17829181?cac=Result,,,,,,,,,,,
Staples.com,1503759,462-8700,http://www.staples.com/Dell-Precision-T5810-Tower-Workstation-Intel-Xeon-Quad-Core-E5-1620-v3-3-5-GHz-128GB-Expandable-RAM/product_1503759,,,,,,,,,,,
OfficeDepot.com,676439,462-8700,http://www.officedepot.com/a/products/676439/Dell-Precision-T5810-Tower-Workstation-1/,,,,,,,,,,,
PcConnection,17829190,462-8701,http://www.pcconnection.com/product/dell-precision-5810-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/462-8701/17829190?cac=Result,,,,,,,,,,,
Staples.com,1503758,462-8701,http://www.staples.com/Dell-Precision-T5810-Tower-Workstation-Intel-Xeon-Quad-Core-E5-1620-v3-3-5-GHz-256-Expandable-RAM/product_1503758,,,,,,,,,,,
OfficeDepot.com,331745,462-8701,http://www.officedepot.com/a/products/331745/Dell-Precision-T5810-Tower-Workstation-1/,,,,,,,,,,,
PcConnection,17829202,462-8702,http://www.pcconnection.com/product/dell-precision-5810-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/462-8702/17829202?cac=Result,,,,,,,,,,,
Staples.com,1503757,462-8702,http://www.staples.com/Dell-Precision-Tower-5810-Workstation-Intel-Xeon-Hexa-Core-E5-1650-v3-3-5-GHz-256-Expandable-RAM/product_1503757,,,,,,,,,,,
OfficeDepot.com,997670,462-8702,http://www.officedepot.com/a/products/997670/Dell-Precision-T5810-Tower-Workstation-1/,,,,,,,,,,,
PcConnection,17829211,462-8703,http://www.pcconnection.com/product/dell-precision-5810-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/462-8703/17829211?cac=Result,,,,,,,,,,,
Staples.com,1503756,462-8703,http://www.staples.com/Dell-Precision-Tower-5810-Workstation-Intel-Xeon-Hexa-Core-E5-1650-v3-3-5-GHz-128GB-Expandable-RAM/product_1503756,,,,,,,,,,,
OfficeDepot.com,635293,462-8703,http://www.officedepot.com/a/products/635293/Dell-Precision-T5810-Tower-Workstation-1/,,,,,,,,,,,
PcConnection,17829229,462-8799,http://www.pcconnection.com/product/dell-precision-5810-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/462-8799/17829229?cac=Result,,,,,,,,,,,
Staples.com,1503755,462-8799,http://www.staples.com/Dell-Precision-Tower-5810-Workstation-Intel-Xeon-Hexa-Core-E5-1650-v3-32GB-3-5-GHz/product_1503755,,,,,,,,,,,
PcConnection,17829237,462-9183,http://www.pcconnection.com/product/dell-precision-7810-2.4ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/462-9183/17829237?cac=Result,,,,,,,,,,,
PcConnection,17829245,462-9274,http://www.pcconnection.com/product/dell-precision-7810-2.4ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/462-9274/17829245?cac=Result,,,,,,,,,,,
Staples.com,1579737,462-9274,http://www.staples.com/Dell-Precision-T7810-Tower-Workstation-Intel-Xeon-E5-2630v3-Octa-Core-2-4-GHz/product_1579737,,,,,,,,,,,
PcConnection,17821471,462-9275,http://www.pcconnection.com/product/dell-precision-7810-2.3ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/462-9275/17821471?cac=Result,,,,,,,,,,,
Staples.com,1579736,462-9275,http://www.staples.com/Dell-Precision-T7810-Tower-Workstation-Intel-Xeon-E5-2650v3-Deca-Core-2-3-GHz/product_1579736,,,,,,,,,,,
OfficeDepot.com,598541,462-9275,http://www.officedepot.com/a/products/598541/Dell-Precision-T7810-Tower-Workstation-2/,,,,,,,,,,,
PcConnection,18135376,462-9519,http://www.pcconnection.com/product/dell-precision-t1700-3.3ghz-core-i5-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/462-9519/18135376?cac=Result,,,,,,,,,,,
OfficeDepot.com,687117,462-9519,http://www.officedepot.com/a/products/687117/Dell-Precision-T1700-Mini-tower-Workstation/,,,,,,,,,,,
PcConnection,18135368,462-9622,http://www.pcconnection.com/product/dell-precision-t1700-3.3ghz-core-i5-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/462-9622/18135368?cac=Result,,,,,,,,,,,
OfficeDepot.com,717335,462-9622,http://www.officedepot.com/a/products/717335/Dell-Precision-T1700-Small-Form-Factor/,,,,,,,,,,,
Staples.com,1609291,462-9622,http://www.staples.com/Dell-Precision-T1700-SFF-462-9622-500GB-HDD-8GB-RAM-Windows-7-Professional-Workstation/product_1609291,,,,,,,,,,,
PcConnection,18148046,462-9662,http://www.pcconnection.com/product/dell-precision-t1700-3.6ghz-core-i7-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/462-9662/18148046?cac=Result,,,,,,,,,,,
OfficeDepot.com,717366,462-9662,http://www.officedepot.com/a/products/717366/Dell-Precision-T1700-Small-Form-Factor/,,,,,,,,,,,
PcConnection,18135384,462-9806,http://www.pcconnection.com/product/dell-precision-t1700-3.5ghz-core-i3-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/462-9806/18135384?cac=Result,,,,,,,,,,,
PcConnection,18226825,463-1909,http://www.pcconnection.com/product/dell-optiplex-9020-2.2ghz-core-i7-8gb-ram-500gb-hard-drive/463-1909/18226825?cac=Result,,,,,,,,,,,
PcConnection,19801406,463-5445,http://www.pcconnection.com/product/dell-precision-t1700-3.3ghz-core-i5-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/463-5445/19801406?cac=Result,,,,,,,,,,,
OfficeDepot.com,126597,463-5445,http://www.officedepot.com/a/products/126597/Dell-Precision-T1700-Small-Form-Factor/,,,,,,,,,,,
PcConnection,19801414,463-5446,http://www.pcconnection.com/product/dell-precision-t1700-3.6ghz-core-i7-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/463-5446/19801414?cac=Result,,,,,,,,,,,
OfficeDepot.com,345784,463-5446,http://www.officedepot.com/a/products/345784/Dell-Precision-T1700-Small-Form-Factor/,,,,,,,,,,,
PcConnection,19801422,463-5447,http://www.pcconnection.com/product/dell-precision-t1700-3.3ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/463-5447/19801422?cac=Result,,,,,,,,,,,
OfficeDepot.com,305163,463-5447,http://www.officedepot.com/a/products/305163/Dell-Precision-T1700-Small-Form-Factor/,,,,,,,,,,,
PcConnection,19801431,463-5448,http://www.pcconnection.com/product/dell-precision-t1700-3.1ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/463-5448/19801431?cac=Result,,,,,,,,,,,
OfficeDepot.com,186371,463-5448,http://www.officedepot.com/a/products/186371/Dell-Precision-T1700-Small-Form-Factor/,,,,,,,,,,,
PcConnection,19801449,463-5449,http://www.pcconnection.com/product/dell-precision-t1700-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/463-5449/19801449?cac=Result,,,,,,,,,,,
OfficeDepot.com,864116,463-5449,http://www.officedepot.com/a/products/864116/Dell-Precision-T1700-Small-Form-Factor/,,,,,,,,,,,
PcConnection,19801457,463-5450,http://www.pcconnection.com/product/dell-precision-t1700-3.3ghz-core-i5-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/463-5450/19801457?cac=Result,,,,,,,,,,,
OfficeDepot.com,354990,463-5450,http://www.officedepot.com/a/products/354990/Dell-Precision-T1700-Mini-tower-Workstation/,,,,,,,,,,,
PcConnection,19801465,463-5451,http://www.pcconnection.com/product/dell-precision-t1700-3.6ghz-core-i7-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/463-5451/19801465?cac=Result,,,,,,,,,,,
OfficeDepot.com,189062,463-5451,http://www.officedepot.com/a/products/189062/Dell-Precision-T1700-Mini-tower-Workstation/,,,,,,,,,,,
PcConnection,19801473,463-5452,http://www.pcconnection.com/product/dell-precision-t1700-3.6ghz-core-i7-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/463-5452/19801473?cac=Result,,,,,,,,,,,
OfficeDepot.com,201974,463-5452,http://www.officedepot.com/a/products/201974/Dell-Precision-T1700-Mini-tower-Workstation/,,,,,,,,,,,
PcConnection,19801481,463-5453,http://www.pcconnection.com/product/dell-precision-t1700-3.3ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/463-5453/19801481?cac=Result,,,,,,,,,,,
OfficeDepot.com,862847,463-5453,http://www.officedepot.com/a/products/862847/Dell-Precision-T1700-Mini-tower-Workstation/,,,,,,,,,,,
PcConnection,19801490,463-5454,http://www.pcconnection.com/product/dell-precision-t1700-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/463-5454/19801490?cac=Result,,,,,,,,,,,
OfficeDepot.com,883402,463-5454,http://www.officedepot.com/a/products/883402/Dell-Precision-T1700-Mini-tower-Workstation/,,,,,,,,,,,
PcConnection,19801502,463-5455,http://www.pcconnection.com/product/dell-precision-t1700-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/463-5455/19801502?cac=Result,,,,,,,,,,,
OfficeDepot.com,261093,463-5455,http://www.officedepot.com/a/products/261093/Dell-Precision-T1700-Mini-tower-Workstation/,,,,,,,,,,,
PcConnection,19801511,463-5456,http://www.pcconnection.com/product/dell-precision-t1700-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/463-5456/19801511?cac=Result,,,,,,,,,,,
OfficeDepot.com,174152,463-5456,http://www.officedepot.com/a/products/174152/Dell-Precision-T1700-Mini-tower-Workstation/,,,,,,,,,,,
PcConnection,19801529,463-5457,http://www.pcconnection.com/product/dell-precision-t1700-3.5ghz-xeon-microsoft-windows-7-professional-64-bit-edition-windows-8.1-pro/463-5457/19801529?cac=Result,,,,,,,,,,,
OfficeDepot.com,698992,463-5457,http://www.officedepot.com/a/products/698992/Dell-Precision-T1700-Mini-tower-Workstation/,,,,,,,,,,,
PcConnection,18985194,4C7H9,http://www.pcconnection.com/product/dell-optiplex-9020-2.2ghz-core-i7-8gb-ram-128gb-hard-drive/4c7h9/18985194?cac=Result,,,,,,,,,,,
Staples.com,IM1ZK4365,4C7H9,http://www.staples.com/Dell-Optiplex-9020-4C7H9-2-2GHz-Intel-Core-I7-4785T-128GB-8-GB-RAM-Windows-7-Pro-Desktop-Black/product_IM1ZK4365,,,,,,,,,,,
Staples.com,IM1ZK4365,4C7H9,http://www.staples.com/Dell-Optiplex-9020-4C7H9-2-2GHz-Intel-Core-I7-4785T-128GB-8-GB-RAM-Windows-7-Pro-Desktop-Black/product_IM1ZK4365,,,,,,,,,,,
PcConnection,19013514,4HV8K,http://www.pcconnection.com/product/dell-optiplex-3020-3.6ghz-core-i3-4gb-ram-500gb-hard-drive/4hv8k/19013514?cac=Result,,,,,,,,,,,
Staples.com,IM1ZK4348,4HV8K,http://www.staples.com/Dell-4HV8K-Optiplex-3020-Core-I3-4160-3-6Ghz-500GB-HDD-4GB-RAM-Black/product_IM1ZK4348,,,,,,,,,,,
Staples.com,IM1ZK4348,4HV8K,http://www.staples.com/Dell-4HV8K-Optiplex-3020-Core-I3-4160-3-6Ghz-500GB-HDD-4GB-RAM-Black/product_IM1ZK4348,,,,,,,,,,,
PcConnection,30819009,4KTC1,http://www.pcconnection.com/product/dell-optiplex-7040-3.2ghz-core-i5-8gb-ram-500gb-hard-drive/4ktc1/30819009?cac=Result,,,,,,,,,,,
PcConnection,18985143,4MM29,http://www.pcconnection.com/product/dell-optiplex-3020-2.0ghz-core-i5-8gb-ram-500gb-hard-drive/4mm29/18985143?cac=Result,,,,,,,,,,,
